날짜,시가,고가,저가,거래량,종가
2015-09-01,1934.44,1939.67,1914.22,324479175,1914.23
2015-09-02,1886.14,1920.62,1883.5,342022073,1915.22
2015-09-03,1929.78,1931.19,1911.17,297283001,1915.53
2015-09-04,1921.81,1923.06,1879.94,361089908,1886.04
2015-09-07,1883.36,1895.99,1870.59,288156910,1883.22
2015-09-08,1889.14,1894.56,1868.48,391891121,1878.68
2015-09-09,1903.28,1934.2,1902.93,516171300,1934.2
2015-09-10,1918.42,1962.11,1915.44,460344735,1962.11
2015-09-11,1942.88,1951.26,1939.73,503010437,1941.37
2015-09-14,1947.65,1948.02,1921.45,362914688,1931.46
2015-09-15,1930.44,1938.9,1927.62,390824275,1937.56
2015-09-16,1949.49,1978.68,1949.15,584757709,1975.45
2015-09-17,1989.07,1989.07,1972.93,510173389,1976.49
2015-09-18,1978.39,1996.47,1964.12,523798281,1995.95
2015-09-21,1973.24,1980.8,1960.11,376423194,1964.68
2015-09-22,1973.54,1983.99,1966.05,696371718,1982.06
2015-09-23,1960.33,1968.16,1944.51,856989393,1944.64
2015-09-24,1956.94,1958.73,1944.31,921264926,1947.1
2015-09-25,1948.3,1951.94,1932.49,796574378,1942.85
2015-09-30,1915.46,1962.84,1915.04,546992431,1962.81
2015-10-01,1963.55,1986.01,1958.63,678977861,1979.32
2015-10-02,1979.41,1985.57,1969.68,1030976530,1969.68
2015-10-05,1981.6,1994.65,1975.55,545633860,1978.25
2015-10-06,1996.29,1998.02,1985.17,661635578,1990.65
2015-10-07,1995.87,2006.24,1994.55,761719786,2005.84
2015-10-08,2016.36,2020.19,1998.66,700992876,2019.53
2015-10-12,2022.33,2030.92,2015.43,635085232,2021.63
2015-10-13,2021.2,2024.5,2010.16,604995750,2019.05
2015-10-14,2014.47,2016.14,2002.63,644802674,2009.55
2015-10-15,2008.29,2035.8,2007.46,498901048,2033.27
2015-10-16,2037.98,2038.06,2025.19,550798453,2030.26
2015-10-19,2032.36,2036.3,2022.25,726843318,2030.27
2015-10-20,2031.5,2040.24,2026.67,958059647,2039.36
2015-10-21,2039.25,2053.95,2035.59,668945026,2042.98
2015-10-22,2040.43,2042.57,2019.53,695813816,2023.0
2015-10-23,2043.67,2054.82,2036.92,648998708,2040.4
2015-10-26,2049.41,2049.6,2039.97,459949575,2048.08
2015-10-27,2043.52,2045.81,2036.22,449155494,2044.65
2015-10-28,2045.67,2045.67,2032.39,402200914,2042.51
2015-10-29,2050.97,2064.72,2032.56,481349243,2034.16
2015-10-30,2034.78,2038.56,2027.8,380671266,2029.47
2015-11-02,2033.15,2036.05,2028.2,366381617,2035.24
2015-11-03,2042.6,2053.24,2040.75,591736827,2048.4
2015-11-04,2053.51,2056.12,2042.38,545085667,2052.77
2015-11-05,2049.3,2050.44,2039.93,349079062,2049.41
2015-11-06,2048.17,2055.14,2038.46,465030345,2041.07
2015-11-09,2038.59,2038.59,2022.52,435389315,2025.7
2015-11-10,2015.45,2015.45,1988.54,417457999,1996.59
2015-11-11,1993.81,2001.73,1983.14,286567438,1997.27
2015-11-12,1997.32,1998.66,1991.28,389444874,1993.36
2015-11-13,1975.97,1981.27,1969.71,342313279,1973.29
2015-11-16,1945.68,1956.09,1942.85,433426963,1943.02
2015-11-17,1967.36,1974.08,1959.22,417559031,1963.58
2015-11-18,1967.25,1973.16,1961.43,541860392,1962.88
2015-11-19,1976.94,1988.92,1972.85,422517109,1988.91
2015-11-20,1988.96,1993.97,1985.93,413655534,1989.86
2015-11-23,1995.92,2008.34,1992.86,383231287,2003.7
2015-11-24,2004.29,2019.95,2003.06,417004991,2016.29
2015-11-25,2018.24,2018.93,2007.91,391646844,2009.42
2015-11-26,2014.88,2033.18,2014.88,454457028,2030.68
2015-11-27,2038.71,2038.72,2026.4,481950731,2028.99
2015-11-30,2022.38,2022.38,1987.12,452865672,1991.97
2015-12-01,2001.51,2026.33,2001.51,573342047,2023.93
2015-12-02,2026.08,2026.19,2009.29,631315438,2009.29
2015-12-03,2000.2,2000.2,1981.59,365870193,1994.07
2015-12-04,1972.16,1983.02,1970.48,379466160,1974.4
2015-12-07,1987.62,1988.04,1963.66,382132568,1963.67
2015-12-08,1964.22,1971.07,1948.43,406175712,1949.04
2015-12-09,1951.39,1956.7,1944.78,378094860,1948.24
2015-12-10,1947.21,1956.84,1940.4,377848904,1952.07
2015-12-11,1952.82,1961.0,1943.67,380713338,1948.62
2015-12-14,1926.36,1930.4,1919.22,439741137,1927.82
2015-12-15,1935.82,1938.04,1925.75,434738143,1932.97
2015-12-16,1950.15,1975.63,1950.05,475097799,1969.4
2015-12-17,1984.06,1987.83,1967.64,379574441,1977.96
2015-12-18,1960.32,1981.42,1958.12,677729276,1975.32
2015-12-21,1974.26,1986.66,1968.14,539596342,1981.19
2015-12-22,1984.37,1992.72,1971.32,577235960,1992.56
2015-12-23,1994.2,2007.42,1989.3,502366908,1999.22
2015-12-24,2009.34,2009.99,1990.65,504620251,1990.65
2015-12-28,1990.59,1991.19,1964.06,396643345,1964.06
2015-12-29,1956.49,1968.57,1946.21,401427811,1966.31
2015-12-30,1973.03,1974.67,1958.78,304462557,1961.31
2016-01-04,1954.47,1954.52,1918.76,359018283,1918.76
2016-01-05,1911.93,1937.57,1911.93,446548849,1930.53
2016-01-06,1934.25,1934.25,1911.61,594612859,1925.43
2016-01-07,1915.71,1926.41,1901.24,393042046,1904.33
2016-01-08,1889.42,1918.25,1883.82,430204496,1917.62
2016-01-11,1897.18,1907.43,1892.69,328768349,1894.84
2016-01-12,1907.61,1910.59,1888.94,295135807,1890.86
2016-01-13,1904.33,1921.0,1902.49,265221422,1916.28
2016-01-14,1893.18,1900.48,1882.02,310978896,1900.01
2016-01-15,1915.83,1918.3,1873.35,312359728,1878.87
2016-01-18,1856.03,1882.21,1854.55,276937471,1878.45
2016-01-19,1879.8,1889.9,1866.76,335321475,1889.64
2016-01-20,1885.36,1885.36,1830.06,407298719,1845.45
2016-01-21,1848.1,1860.02,1838.04,433741872,1840.53
2016-01-22,1860.3,1879.43,1859.54,408460020,1879.43
2016-01-25,1890.15,1901.22,1882.74,315303630,1893.43
2016-01-26,1881.87,1884.13,1862.98,298824655,1871.69
2016-01-27,1888.07,1902.03,1883.39,348905009,1897.87
2016-01-28,1885.38,1907.56,1877.78,354305767,1906.94
2016-01-29,1905.01,1912.07,1888.48,386555496,1912.06
2016-02-01,1919.62,1926.11,1912.85,440317315,1924.82
2016-02-02,1914.96,1920.02,1906.06,412273173,1906.6
2016-02-03,1893.83,1894.72,1882.75,408594722,1890.67
2016-02-04,1900.48,1917.09,1897.18,365805340,1916.26
2016-02-05,1914.55,1921.76,1910.31,305766656,1917.79
2016-02-11,1872.68,1877.77,1858.9,386428227,1861.54
2016-02-12,1850.67,1857.12,1817.97,470499779,1835.28
2016-02-15,1857.33,1864.62,1847.6,284595241,1862.2
2016-02-16,1870.1,1892.15,1868.11,388318400,1888.3
2016-02-17,1889.41,1897.37,1881.03,344628508,1883.94
2016-02-18,1909.4,1910.12,1898.49,332576155,1908.84
2016-02-19,1904.5,1916.24,1902.24,312197914,1916.24
2016-02-22,1911.56,1921.14,1905.85,267858923,1916.36
2016-02-23,1928.85,1929.53,1909.79,326810628,1914.22
2016-02-24,1908.71,1918.63,1906.19,281600576,1912.53
2016-02-25,1919.08,1928.49,1906.99,305789943,1918.57
2016-02-26,1927.1,1927.8,1917.07,280216845,1920.16
2016-02-29,1921.76,1927.05,1916.66,275051533,1916.66
2016-03-02,1944.27,1949.94,1942.24,323352320,1947.42
2016-03-03,1957.83,1958.17,1946.57,420984393,1958.17
2016-03-04,1956.01,1958.46,1949.47,316418039,1955.63
2016-03-07,1961.26,1963.43,1955.97,344612762,1957.87
2016-03-08,1958.94,1958.94,1935.55,358684963,1946.12
2016-03-09,1940.55,1952.95,1938.32,355392204,1952.95
2016-03-10,1958.87,1976.19,1955.67,352325469,1969.33
2016-03-11,1968.3,1975.87,1966.65,303418591,1971.41
2016-03-14,1985.74,1985.9,1970.56,357078270,1972.27
2016-03-15,1975.61,1979.46,1966.44,264582971,1969.97
2016-03-16,1971.58,1982.08,1969.66,294460752,1974.9
2016-03-17,1984.69,2000.3,1984.33,291577599,1987.99
2016-03-18,1996.31,1996.31,1986.04,385847500,1992.12
2016-03-21,1999.25,2003.12,1982.7,323260286,1989.76
2016-03-22,1993.37,1997.76,1986.87,383752375,1996.81
2016-03-23,1996.47,2001.67,1989.84,367551361,1995.12
2016-03-24,1988.46,1992.76,1981.17,341173016,1985.97
2016-03-25,1991.06,1991.06,1981.53,463422004,1983.81
2016-03-28,1984.93,1992.46,1981.37,410468325,1982.54
2016-03-29,1986.93,1997.33,1984.07,385453520,1994.91
2016-03-30,2005.24,2009.1,1998.51,368305172,2002.14
2016-03-31,2005.72,2007.43,1986.74,335073993,1995.85
2016-04-01,1994.77,1994.77,1970.17,392258170,1973.57
2016-04-04,1974.73,1979.03,1969.35,363317226,1978.97
2016-04-05,1972.38,1973.17,1959.26,368164819,1962.74
2016-04-06,1963.17,1975.09,1961.51,358031971,1971.32
2016-04-07,1978.75,1980.43,1964.99,434061858,1973.89
2016-04-08,1961.29,1972.12,1954.11,400616266,1972.05
2016-04-11,1972.25,1973.9,1963.21,379537341,1970.37
2016-04-12,1970.5,1981.73,1968.5,387318715,1981.32
2016-04-14,2004.15,2016.03,2000.83,473519531,2015.93
2016-04-15,2013.38,2016.95,2008.68,317709671,2014.71
2016-04-18,2001.35,2009.55,1998.49,339248261,2009.1
2016-04-19,2015.1,2020.29,2007.68,401236483,2011.36
2016-04-20,2017.05,2023.77,2005.82,423964187,2005.83
2016-04-21,2014.6,2022.1,2009.45,392096133,2022.1
2016-04-22,2014.93,2017.9,2010.94,480470623,2015.49
2016-04-25,2016.05,2016.65,2007.18,397674805,2014.55
2016-04-26,2013.26,2021.59,2011.85,509281529,2019.63
2016-04-27,2019.31,2019.86,2012.75,412802942,2015.4
2016-04-28,2020.83,2022.99,1998.6,341142741,2000.93
2016-04-29,1998.68,1999.34,1983.3,401063099,1994.15
2016-05-02,1991.84,1991.84,1977.03,328194622,1978.15
2016-05-03,1988.34,1989.41,1979.66,310492461,1986.41
2016-05-04,1978.24,1982.38,1969.22,352695753,1976.71
2016-05-09,1974.52,1976.14,1962.92,342189305,1967.81
2016-05-10,1965.86,1982.5,1964.9,369085333,1982.5
2016-05-11,1989.17,1989.17,1970.48,398532080,1980.1
2016-05-12,1973.28,1981.49,1970.54,462882302,1977.49
2016-05-13,1979.97,1980.45,1962.77,509123382,1966.99
2016-05-16,1961.91,1970.53,1961.32,526717562,1967.91
2016-05-17,1973.86,1975.1,1962.57,597582740,1968.06
2016-05-18,1962.78,1964.34,1945.56,696273023,1956.73
2016-05-19,1953.91,1954.29,1942.48,505920463,1946.78
2016-05-20,1943.84,1951.5,1940.36,388051509,1947.67
2016-05-23,1954.26,1956.77,1940.44,399513569,1955.25
2016-05-24,1951.18,1951.39,1937.67,517076048,1937.68
2016-05-25,1953.63,1964.91,1951.17,656874388,1960.51
2016-05-26,1965.81,1967.45,1955.97,558263788,1957.06
2016-05-27,1962.33,1971.27,1959.75,523531306,1969.17
2016-05-30,1969.72,1970.54,1955.49,550502964,1967.13
2016-05-31,1962.47,1984.18,1958.16,657045149,1983.4
2016-06-01,1976.87,1986.76,1975.82,502290353,1982.72
2016-06-02,1983.86,1988.0,1978.82,474228118,1985.11
2016-06-03,1991.58,1991.58,1979.66,540858684,1985.84
2016-06-07,1993.08,2011.67,1992.77,481348413,2011.63
2016-06-08,2013.72,2027.09,2008.59,497934899,2027.08
2016-06-09,2028.02,2035.27,2012.14,599680949,2024.17
2016-06-10,2022.77,2022.77,2014.15,404303014,2017.63
2016-06-13,2001.03,2001.79,1976.69,443001846,1979.06
2016-06-14,1976.8,1982.32,1965.34,439936556,1972.03
2016-06-15,1972.0,1975.87,1960.97,376769046,1968.83
2016-06-16,1971.53,1974.01,1944.8,438794483,1951.99
2016-06-17,1966.23,1970.54,1949.6,485269121,1953.4
2016-06-20,1974.43,1984.07,1969.56,391345388,1981.12
2016-06-21,1977.8,1983.87,1971.99,557437223,1982.7
2016-06-22,1981.78,1994.76,1979.37,407434879,1992.58
2016-06-23,1989.42,1990.71,1980.14,455389704,1986.71
2016-06-24,2001.55,2001.55,1892.75,750546035,1925.24
2016-06-27,1901.85,1926.87,1900.83,394266221,1926.85
2016-06-28,1907.71,1937.99,1907.49,373459498,1936.22
2016-06-29,1946.31,1966.21,1941.9,451186065,1956.36
2016-06-30,1971.54,1972.81,1959.28,349862539,1970.35
2016-07-01,1977.36,1993.98,1975.89,448128426,1987.32
2016-07-04,1989.44,1997.37,1985.11,468611377,1995.3
2016-07-05,1995.69,1996.77,1985.94,405487044,1989.85
2016-07-06,1980.11,1982.8,1944.33,457438790,1953.12
2016-07-07,1963.3,1976.49,1959.83,378755142,1974.08
2016-07-08,1972.28,1979.75,1956.91,356526592,1963.1
2016-07-11,1979.36,1990.95,1977.81,337763696,1988.54
2016-07-12,1991.13,1998.03,1986.45,432650368,1991.23
2016-07-13,2007.65,2013.6,1995.84,357643072,2005.55
2016-07-14,2004.12,2009.67,1997.94,340227271,2008.77
2016-07-15,2015.37,2022.34,2011.1,477808132,2017.26
2016-07-18,2018.22,2022.11,2012.3,380091529,2021.11
2016-07-19,2022.8,2023.22,2010.27,380797883,2016.89
2016-07-20,2013.4,2015.47,2003.87,316335589,2015.46
2016-07-21,2019.36,2020.55,2007.59,391049117,2012.22
2016-07-22,2005.37,2014.44,2002.66,320954045,2010.34
2016-07-25,2014.74,2020.69,2006.63,350230724,2012.32
2016-07-26,2009.4,2027.34,2008.25,338607160,2027.34
2016-07-27,2027.07,2030.69,2021.15,411661058,2025.05
2016-07-28,2029.07,2029.38,2014.36,350881461,2021.1
2016-07-29,2023.24,2028.99,2016.19,366385252,2016.19
2016-08-01,2024.71,2031.58,2024.57,369588196,2029.61
2016-08-02,2023.55,2026.1,2017.59,409940345,2019.03
2016-08-03,2008.68,2008.68,1993.0,485853020,1994.79
2016-08-04,2006.08,2006.48,1994.73,326514048,2000.03
2016-08-05,2006.23,2018.16,2004.37,289293255,2017.94
2016-08-08,2025.55,2031.14,2018.81,270484643,2031.12
2016-08-09,2033.52,2046.03,2032.18,436716865,2043.78
2016-08-10,2043.03,2049.36,2039.86,331091949,2044.64
2016-08-11,2042.64,2048.8,2035.25,346081981,2048.8
2016-08-12,2053.82,2060.84,2046.15,376489324,2050.47
2016-08-16,2056.0,2063.09,2047.73,374872934,2047.76
2016-08-17,2045.37,2048.29,2032.53,391714664,2043.75
2016-08-18,2048.15,2056.09,2041.9,353080513,2055.47
2016-08-19,2057.9,2059.3,2049.52,392318827,2056.24
2016-08-22,2054.37,2054.71,2040.51,343502610,2042.16
2016-08-23,2044.27,2051.43,2041.86,360414309,2049.93
2016-08-24,2050.82,2052.74,2039.53,285183141,2043.76
